,Customer ID,Age,Gender,Item Purchased,Review Rating,Location,Review Rating,Payment Method,Previous Purchases,Income,ServiceQuality,FeedbackScore,LoyaltyLevel,SatisfactionScore,Product_ID,Purchase_Frequency,Average_Spending_Value,Most_Frequent_Category,Retention_Strategy,Churn_Probability,Lifetime_Value,Season
526,527,51,Male,Pants,4.9,New Jersey,4.9,Cash,19,96261,1,High,Gold,64.72,PROD_PRV2RR,2,119.75,Clothing,Discount,0.12,611.36,Winter
527,528,21,Male,T-shirt,4.3,South Carolina,4.3,Bank Transfer,47,70827,9,Low,Gold,100.0,PROD_5O6M47,4,137.36,Electronics,Discount,0.02,4199.74,Winter
528,529,34,Male,Sneakers,3.2,Maryland,3.2,Venmo,40,116093,2,Low,Silver,100.0,PROD_DTQVNF,5,84.66,Electronics,Email Campaign,0.79,6175.21,Summer
529,530,32,Male,Shorts,3.7,California,3.7,Cash,6,79890,2,Low,Gold,78.2,PROD_76TA7I,10,45.85,Clothing,Email Campaign,0.09,3240.25,Winter
530,531,48,Male,Coat,3.2,Montana,3.2,Venmo,25,30207,4,Low,Bronze,92.15,PROD_K19KWK,19,33.09,Home,Loyalty Program,0.45,9795.05,Summer
531,532,50,Male,Sandals,3.4,Vermont,3.4,Bank Transfer,42,47298,1,High,Bronze,65.1,PROD_MKF7N8,19,180.62,Home,Email Campaign,0.52,7245.07,Summer
532,533,26,Male,Pants,4.1,Texas,4.1,Bank Transfer,35,52558,3,Low,Gold,76.54,PROD_SH8CW2,18,67.2,Electronics,Email Campaign,0.6,8886.99,Spring
533,534,57,Male,Sandals,4.5,North Carolina,4.5,PayPal,17,30193,10,Low,Bronze,82.5,PROD_6IDWPN,10,131.26,Electronics,Loyalty Program,0.58,3160.47,Spring
534,535,65,Male,Gloves,4.5,Florida,4.5,Bank Transfer,4,74911,6,Low,Silver,80.45,PROD_5X2M0J,3,54.05,Sports,Discount,0.16,5640.84,Fall
535,536,56,Male,T-shirt,3.2,West Virginia,3.2,Credit Card,24,67572,1,Medium,Gold,74.17,PROD_TG3X3E,11,112.55,Sports,Loyalty Program,0.62,6825.62,Fall
536,537,44,Male,Jacket,4.4,Illinois,4.4,Debit Card,16,94993,5,Medium,Silver,94.11,PROD_SJ4W4J,10,97.92,Clothing,Discount,0.16,4712.29,Fall
537,538,50,Male,Blouse,3.0,Virginia,3.0,Credit Card,14,99573,5,High,Silver,100.0,PROD_0J3GYQ,17,116.1,Home,Loyalty Program,0.19,973.27,Winter
538,539,27,Male,Socks,3.2,Virginia,3.2,PayPal,43,52177,4,High,Bronze,60.27,PROD_23OBJL,1,184.3,Electronics,Discount,0.54,5979.0,Winter
539,540,49,Male,Coat,4.0,Wyoming,4.0,Cash,49,72755,2,High,Bronze,100.0,PROD_D4MWWH,9,164.05,Sports,Email Campaign,0.62,6916.43,Winter
540,541,49,Male,Dress,3.1,South Carolina,3.1,Venmo,33,55379,4,High,Gold,57.7,PROD_DHPJ2W,17,20.46,Sports,Discount,0.89,7729.33,Fall
541,542,52,Male,Jacket,2.8,Connecticut,2.8,Bank Transfer,45,61915,2,High,Silver,36.34,PROD_3D9S92,3,41.7,Electronics,Loyalty Program,0.41,9785.26,Fall
542,543,27,Male,Boots,4.6,Illinois,4.6,Venmo,35,57847,10,Medium,Silver,100.0,PROD_5FIKJC,5,177.38,Electronics,Loyalty Program,0.52,280.44,Spring
543,544,53,Male,Skirt,4.3,Alabama,4.3,Debit Card,11,89049,3,Medium,Gold,87.98,PROD_KFQO9S,16,99.64,Sports,Discount,0.25,2473.27,Spring
544,545,34,Male,Sandals,3.3,Washington,3.3,Cash,30,119839,1,High,Silver,95.11,PROD_EL6701,15,69.8,Electronics,Email Campaign,0.5,4856.25,Summer
545,546,33,Male,Coat,3.5,Alabama,3.5,Bank Transfer,48,92969,3,Medium,Silver,68.79,PROD_WYU3V2,16,199.53,Sports,Email Campaign,0.18,473.48,Fall
546,547,62,Male,Hoodie,3.4,New Mexico,3.4,Cash,45,33566,1,High,Gold,83.17,PROD_RC214N,17,147.88,Clothing,Email Campaign,0.54,9338.17,Fall
547,548,38,Male,Jacket,2.8,Nevada,2.8,Debit Card,26,84315,8,Low,Silver,100.0,PROD_UCZQ28,14,120.89,Clothing,Loyalty Program,0.63,1163.68,Summer
548,549,36,Male,Backpack,4.6,Nebraska,4.6,PayPal,41,37426,1,High,Bronze,42.34,PROD_XW302S,3,118.3,Home,Loyalty Program,0.66,7757.23,Fall
549,550,31,Male,Backpack,3.6,Arizona,3.6,Cash,37,66859,1,High,Bronze,66.72,PROD_5E25N4,9,101.61,Home,Email Campaign,0.95,495.36,Spring
550,551,62,Male,Belt,3.3,Georgia,3.3,Cash,12,39269,10,Low,Silver,100.0,PROD_6MYKE5,6,49.5,Electronics,Discount,0.2,9995.1,Summer
551,552,29,Male,Coat,3.1,Idaho,3.1,Venmo,27,56296,7,Low,Silver,100.0,PROD_78OMIC,17,170.85,Sports,Email Campaign,0.23,5323.01,Fall
552,553,24,Male,T-shirt,3.5,Missouri,3.5,Bank Transfer,18,42939,2,Low,Gold,79.46,PROD_WEYROH,10,179.68,Home,Email Campaign,0.61,105.17,Winter
553,554,63,Male,Sunglasses,3.2,Florida,3.2,Venmo,15,113327,4,High,Bronze,100.0,PROD_SU0DS0,3,195.2,Clothing,Loyalty Program,0.09,5320.61,Spring
554,555,56,Male,Sneakers,3.0,Minnesota,3.0,PayPal,34,35306,1,High,Gold,46.39,PROD_735OKC,8,121.79,Home,Email Campaign,0.81,8287.52,Fall
555,556,63,Male,Gloves,4.8,Maine,4.8,Bank Transfer,37,108279,6,Low,Gold,69.93,PROD_2B6I15,14,114.19,Home,Email Campaign,0.68,338.55,Summer
556,557,40,Male,Coat,5.0,Montana,5.0,Credit Card,21,34092,3,High,Bronze,80.84,PROD_NY2MX9,17,144.97,Sports,Loyalty Program,0.26,9597.11,Fall
557,558,18,Male,Shirt,2.9,Alaska,2.9,PayPal,31,42446,3,Medium,Gold,45.05,PROD_W1MQSW,18,199.38,Electronics,Discount,0.91,419.64,Winter
558,559,50,Male,Sneakers,3.2,Iowa,3.2,Venmo,43,80654,9,Medium,Bronze,100.0,PROD_NLYPQP,16,73.88,Sports,Loyalty Program,0.2,7044.12,Winter
559,560,66,Male,Scarf,2.9,Arizona,2.9,Bank Transfer,22,79176,7,High,Bronze,96.49,PROD_NSW0GT,13,74.69,Sports,Loyalty Program,0.19,4027.37,Summer
560,561,25,Male,Jewelry,3.3,Louisiana,3.3,PayPal,12,75873,9,Medium,Gold,100.0,PROD_PWGXX7,14,48.59,Electronics,Discount,0.83,7072.91,Winter
561,562,65,Male,Jacket,2.6,Alabama,2.6,Credit Card,25,85527,9,Low,Bronze,91.51,PROD_AB11HS,6,35.53,Electronics,Loyalty Program,0.77,8279.93,Spring
562,563,53,Male,Jeans,3.5,Missouri,3.5,PayPal,40,47927,9,Medium,Gold,83.16,PROD_CH6QA0,5,92.68,Home,Loyalty Program,0.21,6323.65,Summer
563,564,61,Male,Shoes,4.4,Idaho,4.4,PayPal,16,44813,7,High,Bronze,72.27,PROD_WXE5JC,3,110.86,Home,Loyalty Program,0.92,4397.15,Summer
564,565,67,Male,Hoodie,3.4,Florida,3.4,Cash,30,74637,4,High,Gold,78.23,PROD_V5VH5F,17,79.73,Sports,Discount,0.85,1025.64,Winter
565,566,59,Male,Backpack,4.2,Idaho,4.2,Bank Transfer,10,43944,5,High,Silver,67.04,PROD_WCC159,16,137.43,Clothing,Loyalty Program,0.88,9569.97,Spring
566,567,55,Male,Sneakers,3.6,Alabama,3.6,PayPal,1,37002,6,Low,Bronze,74.5,PROD_37K3US,14,144.12,Clothing,Email Campaign,0.88,3728.15,Fall
567,568,21,Male,Blouse,3.0,New Hampshire,3.0,Venmo,24,116434,10,High,Bronze,92.6,PROD_YGTJPJ,7,162.32,Electronics,Loyalty Program,0.12,6986.44,Spring
568,569,44,Male,Pants,4.0,Utah,4.0,Bank Transfer,36,88859,10,High,Gold,100.0,PROD_805WWQ,12,183.0,Clothing,Loyalty Program,0.68,6751.35,Summer
569,570,65,Male,Skirt,4.4,Alabama,4.4,PayPal,46,69948,8,Low,Gold,100.0,PROD_7XXIDO,19,160.06,Home,Discount,0.55,5347.8,Summer
570,571,65,Male,T-shirt,4.1,Iowa,4.1,Credit Card,20,80964,2,High,Bronze,89.61,PROD_6I593D,4,60.1,Electronics,Email Campaign,0.78,7639.92,Summer
571,572,54,Male,Jacket,3.6,Kentucky,3.6,Venmo,37,43384,7,Medium,Bronze,79.3,PROD_2MDHFY,8,57.35,Electronics,Email Campaign,0.12,5268.72,Winter
572,573,56,Male,Scarf,4.6,South Carolina,4.6,Credit Card,26,44487,5,Low,Silver,58.29,PROD_G8UF70,9,157.76,Electronics,Loyalty Program,0.4,4446.1,Summer
573,574,58,Male,Pants,3.2,California,3.2,Cash,23,77535,5,Low,Silver,79.37,PROD_909JAO,2,159.44,Electronics,Email Campaign,0.23,7514.53,Spring
574,575,54,Male,Sneakers,4.8,Maine,4.8,PayPal,20,91696,7,Medium,Bronze,100.0,PROD_0EWPZ7,9,149.52,Sports,Email Campaign,0.7,5135.48,Summer
575,576,58,Male,Jeans,4.8,Nebraska,4.8,Venmo,38,30253,1,High,Silver,68.69,PROD_SWN1JX,19,151.24,Clothing,Discount,0.54,5919.67,Winter
576,577,48,Male,Hat,5.0,Washington,5.0,Venmo,5,73778,1,Medium,Bronze,70.46,PROD_ZW1NLQ,14,101.19,Home,Email Campaign,0.87,6610.44,Summer
577,578,19,Male,Skirt,3.7,Alabama,3.7,PayPal,41,51133,9,High,Silver,100.0,PROD_EH3TIT,12,176.46,Home,Email Campaign,0.0,1122.61,Winter
578,579,69,Male,Sandals,4.6,Maine,4.6,Debit Card,22,54697,4,High,Gold,44.53,PROD_FEA2YT,1,28.79,Electronics,Loyalty Program,0.09,2063.09,Spring
579,580,58,Male,Sandals,3.7,California,3.7,Debit Card,48,39475,10,Medium,Gold,100.0,PROD_BU8U0G,18,150.04,Home,Discount,0.22,3185.98,Spring
580,581,49,Male,Sweater,4.1,Iowa,4.1,PayPal,10,40789,8,Low,Bronze,100.0,PROD_KQ3WKU,18,26.06,Sports,Email Campaign,0.05,7641.64,Spring
581,582,32,Male,Sweater,2.7,Iowa,2.7,Credit Card,12,37982,10,Low,Bronze,100.0,PROD_1DXTDD,9,104.17,Home,Email Campaign,0.77,6761.66,Summer
582,583,40,Male,Jacket,4.9,Colorado,4.9,Debit Card,2,68132,8,Medium,Bronze,70.11,PROD_LYBQQI,12,129.76,Sports,Discount,0.07,7864.33,Summer
583,584,25,Male,Shorts,4.0,California,4.0,PayPal,38,68028,9,High,Bronze,100.0,PROD_VKFVHK,3,124.37,Sports,Discount,0.11,6371.72,Spring
584,585,70,Male,Socks,4.7,Indiana,4.7,PayPal,20,108454,8,High,Bronze,100.0,PROD_A01TGU,11,99.41,Sports,Email Campaign,0.77,4901.82,Summer
585,586,69,Male,Socks,2.8,South Carolina,2.8,Credit Card,5,32536,1,Low,Silver,75.48,PROD_7SDGYI,3,25.18,Clothing,Discount,0.94,118.38,Summer
586,587,45,Male,Hoodie,4.9,Wisconsin,4.9,Venmo,9,77988,4,Low,Silver,49.21,PROD_XZH45W,8,163.6,Clothing,Loyalty Program,0.24,1549.59,Summer
587,588,29,Male,Socks,4.2,Washington,4.2,PayPal,48,94422,5,High,Bronze,100.0,PROD_2VMLH4,11,153.71,Sports,Email Campaign,0.87,8499.93,Summer
588,589,47,Male,Boots,3.0,South Dakota,3.0,Debit Card,9,101448,9,Medium,Bronze,100.0,PROD_Y0ESR7,2,93.17,Clothing,Email Campaign,0.41,1980.44,Summer
589,590,28,Male,Shirt,3.4,Minnesota,3.4,Debit Card,40,108053,4,Low,Gold,100.0,PROD_HFGT7Y,10,118.92,Sports,Discount,0.58,6137.68,Fall
590,591,64,Male,Belt,4.6,Alaska,4.6,Credit Card,30,53397,8,Low,Gold,63.39,PROD_SB0JSW,19,105.59,Clothing,Discount,0.84,7652.38,Spring
591,592,47,Male,Backpack,4.2,Kentucky,4.2,Credit Card,6,80341,10,High,Bronze,100.0,PROD_X4M75U,14,57.63,Home,Loyalty Program,0.05,6277.66,Spring
592,593,60,Male,Boots,3.2,North Dakota,3.2,Venmo,42,115026,4,Low,Gold,92.0,PROD_VAHCBG,5,64.29,Sports,Loyalty Program,0.12,6262.99,Winter
593,594,67,Male,Coat,4.4,Alaska,4.4,Cash,9,35108,6,Low,Silver,88.73,PROD_SM0X1O,6,48.65,Electronics,Discount,0.36,9843.46,Spring
594,595,35,Male,Hoodie,2.5,Oklahoma,2.5,Cash,6,63718,6,High,Gold,81.31,PROD_YZ1F6Y,6,155.81,Home,Loyalty Program,0.22,8604.51,Fall
595,596,30,Male,Shoes,3.6,Delaware,3.6,Credit Card,47,79381,8,Low,Bronze,100.0,PROD_B22RYN,7,77.42,Sports,Loyalty Program,0.64,5763.03,Spring
596,597,23,Male,Shoes,4.5,Montana,4.5,PayPal,36,81625,7,Medium,Silver,91.21,PROD_YHQ82V,17,64.02,Electronics,Email Campaign,0.31,7922.73,Winter
597,598,70,Male,Jewelry,3.4,Alaska,3.4,Bank Transfer,19,117643,3,Low,Bronze,88.88,PROD_YJXSIV,17,177.44,Sports,Email Campaign,0.9,8101.1,Spring
598,599,21,Male,Dress,3.2,California,3.2,Credit Card,30,70626,1,High,Bronze,66.14,PROD_5356XR,3,184.84,Clothing,Email Campaign,0.94,1253.83,Winter
599,600,51,Male,Boots,4.2,Massachusetts,4.2,Cash,27,108822,9,Low,Silver,99.48,PROD_20EBOZ,10,132.64,Home,Email Campaign,0.53,2414.86,Fall
600,601,22,Male,Hat,5.0,South Carolina,5.0,Debit Card,25,72734,8,High,Bronze,100.0,PROD_JEP6O2,16,67.05,Clothing,Email Campaign,0.94,209.27,Fall
601,602,32,Male,Backpack,4.7,West Virginia,4.7,Cash,5,95257,8,Low,Silver,100.0,PROD_J8FGWQ,3,34.96,Clothing,Discount,0.99,8399.95,Summer
602,603,37,Male,Shoes,4.2,Oregon,4.2,Venmo,10,118295,6,High,Bronze,95.36,PROD_JXZQL5,8,138.71,Clothing,Email Campaign,0.82,8498.76,Summer
603,604,31,Male,Handbag,3.4,Massachusetts,3.4,Debit Card,26,96462,2,Medium,Bronze,80.73,PROD_P5ENSX,10,29.0,Sports,Loyalty Program,0.34,5976.68,Fall
604,605,44,Male,Sunglasses,4.4,West Virginia,4.4,Bank Transfer,11,49787,2,High,Gold,59.71,PROD_VKY7VN,7,171.87,Home,Email Campaign,0.15,9774.97,Summer
605,606,40,Male,Hat,4.2,California,4.2,Debit Card,17,69901,8,High,Gold,100.0,PROD_00LPA9,19,129.98,Home,Email Campaign,0.55,4886.51,Winter
606,607,27,Male,Scarf,4.5,Colorado,4.5,Credit Card,44,85193,6,Medium,Bronze,100.0,PROD_N9WT9J,3,40.24,Clothing,Email Campaign,0.76,9159.53,Fall
607,608,47,Male,Hoodie,2.8,Indiana,2.8,PayPal,44,70894,1,Medium,Gold,76.09,PROD_9NU8XV,7,191.52,Clothing,Discount,0.26,5891.38,Winter
608,609,41,Male,Backpack,3.3,Delaware,3.3,Debit Card,21,117166,1,Low,Silver,94.6,PROD_X9REO2,1,38.09,Home,Email Campaign,0.91,6330.54,Winter
609,610,51,Male,Sweater,4.6,Ohio,4.6,Cash,49,97422,4,Low,Gold,73.1,PROD_QHNYCD,10,162.12,Home,Email Campaign,0.19,9250.4,Summer
610,611,53,Male,Shorts,2.5,Oklahoma,2.5,Debit Card,27,34463,7,Medium,Silver,100.0,PROD_YQEA45,9,49.69,Sports,Discount,0.89,3942.33,Winter
611,612,43,Male,Scarf,4.7,California,4.7,Credit Card,19,105785,10,High,Gold,100.0,PROD_35VO9A,5,143.29,Home,Email Campaign,0.71,8333.59,Spring
612,613,67,Male,Hat,4.6,New Hampshire,4.6,PayPal,33,78675,8,High,Gold,100.0,PROD_8EVKP1,4,129.96,Electronics,Email Campaign,0.49,4821.85,Winter
613,614,61,Male,Coat,2.6,Pennsylvania,2.6,Cash,46,92361,10,High,Gold,100.0,PROD_W49CF9,6,97.04,Sports,Loyalty Program,0.8,1856.52,Winter
614,615,68,Male,Jewelry,4.0,Idaho,4.0,Cash,21,87524,4,High,Gold,100.0,PROD_YL7O9K,2,110.71,Home,Loyalty Program,0.02,1012.13,Fall
615,616,67,Male,Sandals,2.6,Maryland,2.6,Debit Card,23,37888,6,High,Silver,84.59,PROD_Y3Y4FQ,1,105.65,Sports,Discount,0.51,8686.05,Fall
616,617,29,Male,Gloves,4.6,Pennsylvania,4.6,Cash,38,40325,6,Low,Silver,85.04,PROD_5FOVUT,4,70.54,Sports,Email Campaign,0.38,8338.4,Spring
617,618,50,Male,Backpack,2.6,Colorado,2.6,Debit Card,2,75269,1,Medium,Bronze,84.25,PROD_XDN1NV,12,113.75,Electronics,Loyalty Program,0.54,7110.31,Summer
618,619,61,Male,Jacket,4.0,Indiana,4.0,Credit Card,21,78436,10,High,Silver,100.0,PROD_9AATUJ,1,157.66,Clothing,Email Campaign,0.93,5958.67,Spring
619,620,19,Male,Backpack,4.6,Nebraska,4.6,Debit Card,1,72150,4,Medium,Silver,71.95,PROD_PSDKKB,4,87.6,Clothing,Email Campaign,0.94,6357.66,Summer
620,621,33,Male,Backpack,3.7,Rhode Island,3.7,PayPal,10,105068,3,Medium,Silver,79.04,PROD_63IW5F,5,82.62,Clothing,Discount,0.42,3142.27,Summer
621,622,51,Male,Sunglasses,4.4,Kansas,4.4,Debit Card,45,50531,6,Medium,Gold,66.26,PROD_VRXXMN,6,53.77,Electronics,Loyalty Program,0.68,8083.25,Winter
622,623,69,Male,Socks,4.0,Georgia,4.0,Credit Card,44,48627,3,Medium,Silver,92.25,PROD_5T3RMT,5,91.69,Clothing,Loyalty Program,0.48,3199.16,Summer
623,624,19,Male,Shoes,4.7,Nevada,4.7,Bank Transfer,48,47096,7,Low,Silver,100.0,PROD_2OCJFX,8,160.08,Sports,Email Campaign,0.88,9197.43,Winter
624,625,55,Male,Pants,3.4,South Carolina,3.4,Venmo,21,79833,3,High,Bronze,74.12,PROD_K6L1VJ,15,176.36,Sports,Loyalty Program,0.36,5373.96,Summer
625,626,49,Male,Jewelry,4.0,Delaware,4.0,Venmo,1,100898,9,High,Bronze,91.01,PROD_XTGDHA,3,96.16,Sports,Discount,0.17,1583.0,Fall
626,627,31,Male,Sunglasses,3.9,New Hampshire,3.9,Credit Card,10,111247,4,High,Gold,91.83,PROD_VEY0M4,17,49.23,Home,Discount,0.19,3137.6,Summer
627,628,42,Male,Sandals,4.1,Oregon,4.1,Venmo,24,63354,5,Low,Gold,90.33,PROD_TCWYAB,12,62.91,Electronics,Email Campaign,0.18,2117.39,Fall
628,629,69,Male,Sweater,3.7,Massachusetts,3.7,Venmo,29,119266,8,Low,Gold,100.0,PROD_2NI9IQ,7,37.1,Home,Loyalty Program,0.95,7423.46,Fall
629,630,26,Male,Shoes,4.7,Vermont,4.7,Bank Transfer,11,88754,9,Medium,Silver,100.0,PROD_CV7ORR,4,67.85,Home,Loyalty Program,0.25,7969.05,Winter
630,631,41,Male,Jewelry,4.3,Mississippi,4.3,Cash,33,85180,2,High,Silver,100.0,PROD_1HZDT6,5,171.65,Electronics,Discount,0.11,1728.28,Spring
631,632,55,Male,Boots,4.1,Washington,4.1,Venmo,27,46747,3,High,Gold,100.0,PROD_0PPF7H,5,140.04,Clothing,Loyalty Program,0.04,3440.76,Fall
632,633,35,Male,Backpack,3.9,Wyoming,3.9,Venmo,19,56508,9,Medium,Bronze,100.0,PROD_9HGFYK,14,128.62,Home,Email Campaign,0.39,3787.8,Summer
633,634,66,Male,Sandals,2.9,Minnesota,2.9,Bank Transfer,50,91816,7,High,Gold,100.0,PROD_1YKIZ1,1,189.18,Electronics,Discount,0.13,8289.92,Spring
634,635,36,Male,Sneakers,3.9,Ohio,3.9,Bank Transfer,46,74604,2,Low,Silver,78.33,PROD_EJHDSH,18,122.62,Electronics,Discount,0.35,5319.03,Fall
635,636,27,Male,Hoodie,4.3,South Carolina,4.3,PayPal,28,118343,10,High,Silver,84.47,PROD_036AFM,10,87.78,Clothing,Discount,0.62,8125.25,Winter
636,637,41,Male,Handbag,2.8,Wisconsin,2.8,Cash,14,109507,5,Medium,Silver,96.99,PROD_AD1YOO,12,31.12,Clothing,Loyalty Program,0.12,6477.83,Winter
637,638,21,Male,Sweater,3.4,Tennessee,3.4,Cash,46,71686,4,Medium,Silver,75.4,PROD_UJHL62,3,43.46,Clothing,Email Campaign,0.25,7328.39,Winter
638,639,53,Male,Sandals,2.7,Maryland,2.7,Venmo,41,117529,1,Medium,Gold,46.5,PROD_UZM5ZS,17,98.68,Sports,Discount,0.89,6252.22,Winter
639,640,54,Male,Dress,4.0,Mississippi,4.0,Credit Card,50,113040,10,Medium,Gold,100.0,PROD_QXJDKY,11,156.75,Clothing,Discount,0.99,6449.93,Winter
640,641,53,Male,Skirt,4.4,Minnesota,4.4,Debit Card,28,87933,8,Medium,Gold,100.0,PROD_SHX1NE,13,188.14,Sports,Discount,0.5,714.63,Spring
641,642,47,Male,Blouse,3.9,Alaska,3.9,Venmo,23,52004,1,High,Bronze,59.74,PROD_QXJL9O,3,96.99,Home,Loyalty Program,0.55,3044.54,Summer
642,643,64,Male,Skirt,2.8,Arkansas,2.8,Credit Card,14,112848,9,Low,Bronze,100.0,PROD_RG7E3N,2,24.1,Clothing,Discount,0.12,5639.35,Fall
643,644,18,Male,Sweater,3.2,Oregon,3.2,Venmo,10,115032,4,High,Bronze,80.2,PROD_KEQEMN,10,143.65,Clothing,Discount,0.37,3363.19,Summer
644,645,68,Male,Backpack,4.3,Louisiana,4.3,Venmo,37,65777,4,High,Bronze,87.74,PROD_EPDT4S,6,85.81,Electronics,Email Campaign,0.1,2787.4,Fall
645,646,62,Male,Hoodie,4.2,Oklahoma,4.2,Credit Card,15,77601,1,Medium,Bronze,76.06,PROD_P73FGJ,5,97.18,Clothing,Loyalty Program,0.49,1472.09,Fall
646,647,51,Male,Boots,4.9,Indiana,4.9,Debit Card,19,56375,3,Low,Gold,77.49,PROD_R68D36,19,121.23,Electronics,Email Campaign,0.35,5823.73,Summer
647,648,54,Male,Blouse,3.7,Mississippi,3.7,Bank Transfer,23,38066,3,High,Gold,54.43,PROD_GJ3L8M,19,172.47,Sports,Discount,0.94,5106.86,Spring
648,649,22,Male,Hoodie,4.1,Michigan,4.1,Bank Transfer,35,117287,8,Medium,Silver,100.0,PROD_E4681W,17,40.41,Home,Discount,0.61,6595.58,Winter
649,650,53,Male,Pants,4.2,Delaware,4.2,Credit Card,33,119664,7,Low,Silver,100.0,PROD_DTU2KA,10,191.66,Home,Email Campaign,0.7,606.77,Winter
650,651,34,Male,Gloves,3.9,Florida,3.9,Venmo,12,83844,6,Low,Gold,100.0,PROD_3YOJY6,19,187.11,Electronics,Loyalty Program,0.14,212.85,Winter
651,652,32,Male,Hat,2.9,Arkansas,2.9,PayPal,41,114088,6,High,Bronze,99.58,PROD_YS1RCG,7,47.35,Clothing,Discount,0.78,3096.53,Fall
652,653,64,Male,Sunglasses,3.1,Minnesota,3.1,PayPal,27,106231,8,Low,Silver,100.0,PROD_2C3QV4,13,193.51,Electronics,Email Campaign,0.75,8227.74,Spring
653,654,20,Male,Scarf,3.6,North Dakota,3.6,Credit Card,45,110769,4,High,Gold,89.48,PROD_2HI9HQ,17,42.79,Clothing,Discount,0.13,5489.21,Winter
654,655,24,Male,Handbag,4.4,California,4.4,Bank Transfer,23,103686,4,High,Bronze,100.0,PROD_61U1OG,19,28.2,Clothing,Email Campaign,0.5,9267.5,Summer
655,656,20,Male,Handbag,3.1,Mississippi,3.1,Debit Card,19,67288,4,Medium,Silver,87.14,PROD_OQ82WP,18,26.38,Electronics,Email Campaign,0.82,1933.54,Summer
656,657,42,Male,Jeans,3.9,Pennsylvania,3.9,Debit Card,6,85732,5,Medium,Bronze,77.28,PROD_LZL2UC,10,97.95,Sports,Email Campaign,0.32,6181.16,Summer
657,658,48,Male,Jacket,4.3,Arizona,4.3,PayPal,6,56207,6,Low,Gold,74.1,PROD_ZC6LOK,18,159.87,Clothing,Loyalty Program,0.54,1506.47,Spring
658,659,62,Male,Backpack,4.9,Louisiana,4.9,Debit Card,20,76958,3,High,Gold,100.0,PROD_F6JYF2,6,56.08,Electronics,Loyalty Program,0.31,1117.54,Summer
659,660,62,Male,Shorts,3.6,Virginia,3.6,Debit Card,8,104158,6,Low,Silver,71.51,PROD_186ZIY,13,120.52,Electronics,Loyalty Program,0.42,3280.01,Winter
660,661,50,Male,Coat,5.0,Montana,5.0,Debit Card,39,81888,5,Medium,Gold,83.63,PROD_4DSHMM,2,65.69,Home,Loyalty Program,0.4,2779.99,Fall
661,662,57,Male,Shirt,4.1,Iowa,4.1,Cash,39,38029,10,Low,Gold,100.0,PROD_WN546F,3,193.88,Clothing,Loyalty Program,0.16,3931.61,Winter
662,663,24,Male,Gloves,2.8,Illinois,2.8,Debit Card,39,106539,6,Low,Gold,100.0,PROD_6ADR5L,11,102.67,Clothing,Loyalty Program,0.19,3403.31,Summer
663,664,59,Male,Dress,4.7,Alaska,4.7,Cash,23,68507,6,Medium,Silver,100.0,PROD_AEFYME,10,172.19,Clothing,Discount,0.99,5539.05,Winter
664,665,63,Male,Pants,4.4,Colorado,4.4,Cash,41,36681,1,Medium,Bronze,59.13,PROD_MVMQK5,16,134.57,Electronics,Email Campaign,0.17,3533.77,Fall
665,666,41,Male,Pants,4.9,New Mexico,4.9,Cash,50,53215,10,Low,Bronze,100.0,PROD_Z61Z4Q,7,170.85,Sports,Email Campaign,0.54,7295.13,Summer
666,667,35,Male,Hoodie,3.1,Colorado,3.1,Cash,30,61873,2,High,Silver,44.95,PROD_TSU34U,6,43.89,Sports,Email Campaign,0.16,2852.97,Winter
667,668,34,Male,Sunglasses,2.6,Arizona,2.6,Debit Card,32,72421,10,High,Bronze,95.53,PROD_6NJJVT,4,135.54,Sports,Loyalty Program,0.73,3813.95,Fall
668,669,49,Male,T-shirt,2.9,Hawaii,2.9,Credit Card,35,96802,2,Low,Bronze,92.11,PROD_BSK48P,4,189.02,Sports,Discount,0.76,9680.16,Winter
669,670,43,Male,Jacket,3.3,Illinois,3.3,PayPal,45,47658,10,Low,Gold,100.0,PROD_6Q2WY3,3,160.66,Clothing,Loyalty Program,0.75,2290.61,Fall
670,671,63,Male,Sweater,4.8,Louisiana,4.8,Credit Card,37,98773,5,Medium,Gold,91.33,PROD_XI0MVB,11,178.45,Clothing,Email Campaign,0.97,5235.86,Summer
671,672,38,Male,Jacket,4.7,Iowa,4.7,PayPal,45,78404,3,High,Gold,83.83,PROD_USJ4P3,19,26.59,Electronics,Loyalty Program,0.4,3164.7,Winter
672,673,59,Male,Socks,3.3,Washington,3.3,Cash,29,96593,1,High,Gold,79.77,PROD_40X77Y,18,109.27,Sports,Email Campaign,0.1,1168.71,Summer
673,674,35,Male,Shirt,4.2,Oklahoma,4.2,Cash,27,115782,5,Low,Silver,100.0,PROD_RWY0CI,7,68.63,Sports,Email Campaign,0.66,1449.84,Fall
674,675,48,Male,Jewelry,4.7,Washington,4.7,Venmo,36,59517,6,Medium,Silver,74.23,PROD_RCCC1J,6,21.39,Home,Discount,0.97,1704.01,Spring
675,676,64,Male,Sunglasses,2.6,Arkansas,2.6,Credit Card,9,53718,2,High,Bronze,80.85,PROD_1YL34B,18,82.07,Electronics,Loyalty Program,0.18,1113.31,Spring
676,677,28,Male,Pants,2.9,Connecticut,2.9,Debit Card,38,90484,8,Medium,Bronze,100.0,PROD_69HX7N,2,46.85,Electronics,Loyalty Program,0.93,280.85,Fall
